room_rate_record_id,room_name,room_size_sqm,starting_price_php,availability_note,search_id,check_in_date,check_out_date,day_type,number_of_nights,number_of_rooms,number_of_adults,number_of_children,currency,rate_display_type,tax_status,booking_url,collection_timestamp,verification_method,rate_plan_name,rate_plan_price_php,breakfast_included,cancellation_policy,room_size_note,cancellation_window_days,modification_allowed,payment_requirement,late_cancellation_penalty,check_in_time,check_out_time,children_policy,rate_inclusions,rate_details_text
29,Deluxe Twin,34.0,9000,,2,2026-09-19,2026-09-20,Weekend,1,1,2,0,PHP,Total for one night,Taxes included,https://www.simplebooking.it/ibe2/hotel/6757?lang=EN&cur=PHP&guests=A%2CA&in=2026-09-19&out=2026-09-20,2026-09-02T18:31:55,Selenium browser extraction,"Rain, Rain Getaway!",9000,True,Nonrefundable,,0,False,Full prepayment required,Full prepayment forfeited,2:00 PM,11:00 AM,Children 12 years and below may share existing bedding. Children 0 to 5 receive complimentary breakfast. Children 6 to 12 receive 50 percent off the buffet breakfast rate.,,"Rain, Rain Getaway!

Escape the rain with a cozy stay, delightful perks, and timeless Tagaytay views. INCLUSIONS: - Overnight stay for two adults and two children aged 12 years and below. - Buffet breakfast for two adults and two children aged 5 years and below. - Php1,000.00 worth of Dining Credit - Brickseum Entrance Ticket for 2 persons. - 10% discount on all Kultura Butik and Malls. - 15% discount at Rain, the Spa - Use of hotel facilities (gym, game room, kids’ club and swimming pool), Wi-Fi access and one parking slot. TERMS & CONDITIONS: - Room rates are inclusive of all applicable taxes. - The promotion is valid for Saturday stays only during the promo period. - The dining credit is valid only during the guest's stay and must be consumed within the booked stay dates. Any unused dining credit shall be forfeited and is non-transferable, non-refundable, non-convertible to cash, and not valid for future use. - Full payment is required upon booking. - Reservation is non-refundable, non-cancellable, and non-amendable once confirmed. - Offer cannot be combined with other promotions, discounts, or privileges unless otherwise stated. - Not applicable for holidays, long weekends and hotel’s peak dates. - Children below 5 years old enjoy a complimentary buffet breakfast, while children 6 to 12 years old enjoy a 50% discount from the prevailing buffet rate. - Additional charges may apply for extra persons beyond the stated inclusions, payable directly to the hotel. DTI Fair Trade Permit No. R4A-CVT 100101 Series of 2026

See more
Not refundable

Breakfast Included

₱9,000
Reserve"
30,Deluxe Twin,34.0,9000,,2,2026-09-19,2026-09-20,Weekend,1,1,2,0,PHP,Total for one night,Taxes included,https://www.simplebooking.it/ibe2/hotel/6757?lang=EN&cur=PHP&guests=A%2CA&in=2026-09-19&out=2026-09-20,2026-09-02T18:31:55,Selenium browser extraction,Weekend Feast Escape,12500,True,Nonrefundable,,0,False,Full prepayment required,Full prepayment forfeited,2:00 PM,11:00 AM,Children 12 years and below may share existing bedding. Children 0 to 5 receive complimentary breakfast. Children 6 to 12 receive 50 percent off the buffet breakfast rate.,,"Weekend Feast Escape

A relaxing overnight stay, a hearty breakfast, and a delicious lunch or dinner buffet at Veranda - best way to spend the weekend at Tagaytay! Inclusions: Superior to one-bedroom suites: • Overnight stay for two adults and two children aged 12 years and below • Buffet breakfast for two adults and two children aged 5 years and below • Lunch or dinner buffet for two adults and two children aged 5 years and below • 15% discount on Rain, The Spa services • Use of hotel facilities (gym, game room, kids’ club, and swimming pool), Wi-Fi access, and one parking slot Two-bedroom suites: • Overnight stay for four adults and two children aged 12 years and below • Buffet breakfast for four adults and two children aged 5 years and below • Lunch or dinner buffet for four adults and two children aged 5 years and below • 15% discount on Rain, The Spa services • Use of hotel facilities (gym, game room, kids’ club, and swimming pool), Wi-Fi access, and one parking slot TERMS AND CONDITIONS: • Booking and stay period valid from 15 February - 20 December 2026, Saturdays only. • Rates are inclusive of all applicable taxes. • Rooms are subject to availability, and prior reservation is required. Blackout dates apply. • Standard extra person charges apply. The maximum capacity of each room must be observed. • Lunch or dinner buffet must be consumed during the stay dates; any unconsumed food and beverage inclusions will be forfeited and cannot be accumulated for any other day or the next stay. • Booking confirmation must be presented to avail of the Kultura discount. The discount applies only to regular-priced items. It is valid only during the exact duration of the stay at Taal Vista Hotel. Not applicable to online transactions or department stores. Standard exclusions apply: food, beverages, cigars, Angeli Glass, and personal care products. • Full pre-payment is required and is non-cancellable and non-refundable upon booking. Modifications or cancellations to the reservation are not allowed. In the case of a no-show, the full pre-payment will be forfeited. • The offer cannot be exchanged for other items or discounts and cannot be used in conjunction with other promotional offers by the property. Senior Citizens and PWDs may either avail of this promotion or the standard discount from the regular rate under Republic Act No. 7432, 7277, and R.A. 9994. Children Policy: • Children 12 years and below can stay and share existing bedding/s in the room. • 0 to 5 years old are entitled to complimentary breakfast; 6 to 12 Years old will be charged 50% off the buffet breakfast rate. Check-in/Check-out Time: • Hotel's standard check-in time is 2 PM and the standard check-out time is 11 AM. Per DTI Fair Trade Permit No. R4A-CVT 100048 Series of 2026

See more
Not refundable

Breakfast Included

₱12,500
Reserve"
31,Deluxe Twin,34.0,9000,,2,2026-09-19,2026-09-20,Weekend,1,1,2,0,PHP,Total for one night,Taxes included,https://www.simplebooking.it/ibe2/hotel/6757?lang=EN&cur=PHP&guests=A%2CA&in=2026-09-19&out=2026-09-20,2026-09-02T18:31:55,Selenium browser extraction,Best Available Rate,14100,True,Free cancellation or modification until 7 days before arrival,,7,True,"Reservation guarantee required through credit card, cash payment, or bank deposit",One room night,2:00 PM,11:00 AM,Children 12 years and below may share existing bedding. Children 0 to 5 receive complimentary breakfast. Children 6 to 12 receive 50 percent off the buffet breakfast rate.,,"Best Available Rate

INCLUSIONS: Superior to one-bedroom suites: • Overnight stay for two adults and two children aged 12 years and below • Buffet breakfast for two adults and two children aged 5 years and below • Use of hotel facilities (gym, game room, kids’ club and swimming pool), Wi-Fi access and one parking slot Two-bedrooms suites: • Overnight stay for four adults and two children aged 12 years and below • Buffet breakfast for four adults and two children aged 5 years and below • Use of hotel facilities (gym, game room, kids’ club and swimming pool), Wi-Fi access and one parking slot Presidential Villa: • Overnight stay for six adults and six children aged 12 years and below • Buffet breakfast for six adults and six children aged 5 years and below • Use of hotel facilities (gym, game room, kids’ club and swimming pool), Wi-Fi access and one parking slot TERMS AND CONDITIONS: • Rates are inclusive of applicable taxes. • Rooms are subject to availability. Prior reservation is required. • Standard extra person charges apply. The maximum capacity of each room must be observed. • A guarantee is needed to confirm the reservation, in the form of a credit card, cash payment, or bank deposit. The credit card provided will be used for pre-authorization purposes to guarantee the booking. In case another credit card is used to settle or will opt to pay in cash, reversal of the pre-authorized amount will take place within five to seven banking days. • Booking modifications or cancellations without charges will be permitted up to seven (7) days before the scheduled arrival date. Any changes to the reservation are subject to availability and rate differences. Failure to arrive or provide a late cancellation notice will result in a penalty fee equal to the cost of one (1) room night. Children Policy: • Children 12 years and below can stay and share existing bedding/s in the room. • 0 to 5 years old are entitled to complimentary breakfast; 6 to 12 Years old will be charged 50% off the buffet breakfast rate. Check-in/Check-out Time: • Hotel's standard check-in time is 2 PM and the standard check-out time is 11 AM.

See more

Breakfast Included

₱14,100
Reserve"
32,Deluxe Mountain,29.0,8500,Only 3 left,2,2026-09-19,2026-09-20,Weekend,1,1,2,0,PHP,Total for one night,Taxes included,https://www.simplebooking.it/ibe2/hotel/6757?lang=EN&cur=PHP&guests=A%2CA&in=2026-09-19&out=2026-09-20,2026-09-02T18:31:55,Selenium browser extraction,"Rain, Rain Getaway!",8500,True,Nonrefundable,,0,False,Full prepayment required,Full prepayment forfeited,2:00 PM,11:00 AM,Children 12 years and below may share existing bedding. Children 0 to 5 receive complimentary breakfast. Children 6 to 12 receive 50 percent off the buffet breakfast rate.,,"Rain, Rain Getaway!

Escape the rain with a cozy stay, delightful perks, and timeless Tagaytay views. INCLUSIONS: - Overnight stay for two adults and two children aged 12 years and below. - Buffet breakfast for two adults and two children aged 5 years and below. - Php1,000.00 worth of Dining Credit - Brickseum Entrance Ticket for 2 persons. - 10% discount on all Kultura Butik and Malls. - 15% discount at Rain, the Spa - Use of hotel facilities (gym, game room, kids’ club and swimming pool), Wi-Fi access and one parking slot. TERMS & CONDITIONS: - Room rates are inclusive of all applicable taxes. - The promotion is valid for Saturday stays only during the promo period. - The dining credit is valid only during the guest's stay and must be consumed within the booked stay dates. Any unused dining credit shall be forfeited and is non-transferable, non-refundable, non-convertible to cash, and not valid for future use. - Full payment is required upon booking. - Reservation is non-refundable, non-cancellable, and non-amendable once confirmed. - Offer cannot be combined with other promotions, discounts, or privileges unless otherwise stated. - Not applicable for holidays, long weekends and hotel’s peak dates. - Children below 5 years old enjoy a complimentary buffet breakfast, while children 6 to 12 years old enjoy a 50% discount from the prevailing buffet rate. - Additional charges may apply for extra persons beyond the stated inclusions, payable directly to the hotel. DTI Fair Trade Permit No. R4A-CVT 100101 Series of 2026

See more
Not refundable

Breakfast Included

₱8,500
Reserve"
33,Deluxe Mountain,29.0,8500,Only 3 left,2,2026-09-19,2026-09-20,Weekend,1,1,2,0,PHP,Total for one night,Taxes included,https://www.simplebooking.it/ibe2/hotel/6757?lang=EN&cur=PHP&guests=A%2CA&in=2026-09-19&out=2026-09-20,2026-09-02T18:31:55,Selenium browser extraction,Weekend Feast Escape,11000,True,Nonrefundable,,0,False,Full prepayment required,Full prepayment forfeited,2:00 PM,11:00 AM,Children 12 years and below may share existing bedding. Children 0 to 5 receive complimentary breakfast. Children 6 to 12 receive 50 percent off the buffet breakfast rate.,,"Weekend Feast Escape

A relaxing overnight stay, a hearty breakfast, and a delicious lunch or dinner buffet at Veranda - best way to spend the weekend at Tagaytay! Inclusions: Superior to one-bedroom suites: • Overnight stay for two adults and two children aged 12 years and below • Buffet breakfast for two adults and two children aged 5 years and below • Lunch or dinner buffet for two adults and two children aged 5 years and below • 15% discount on Rain, The Spa services • Use of hotel facilities (gym, game room, kids’ club, and swimming pool), Wi-Fi access, and one parking slot Two-bedroom suites: • Overnight stay for four adults and two children aged 12 years and below • Buffet breakfast for four adults and two children aged 5 years and below • Lunch or dinner buffet for four adults and two children aged 5 years and below • 15% discount on Rain, The Spa services • Use of hotel facilities (gym, game room, kids’ club, and swimming pool), Wi-Fi access, and one parking slot TERMS AND CONDITIONS: • Booking and stay period valid from 15 February - 20 December 2026, Saturdays only. • Rates are inclusive of all applicable taxes. • Rooms are subject to availability, and prior reservation is required. Blackout dates apply. • Standard extra person charges apply. The maximum capacity of each room must be observed. • Lunch or dinner buffet must be consumed during the stay dates; any unconsumed food and beverage inclusions will be forfeited and cannot be accumulated for any other day or the next stay. • Booking confirmation must be presented to avail of the Kultura discount. The discount applies only to regular-priced items. It is valid only during the exact duration of the stay at Taal Vista Hotel. Not applicable to online transactions or department stores. Standard exclusions apply: food, beverages, cigars, Angeli Glass, and personal care products. • Full pre-payment is required and is non-cancellable and non-refundable upon booking. Modifications or cancellations to the reservation are not allowed. In the case of a no-show, the full pre-payment will be forfeited. • The offer cannot be exchanged for other items or discounts and cannot be used in conjunction with other promotional offers by the property. Senior Citizens and PWDs may either avail of this promotion or the standard discount from the regular rate under Republic Act No. 7432, 7277, and R.A. 9994. Children Policy: • Children 12 years and below can stay and share existing bedding/s in the room. • 0 to 5 years old are entitled to complimentary breakfast; 6 to 12 Years old will be charged 50% off the buffet breakfast rate. Check-in/Check-out Time: • Hotel's standard check-in time is 2 PM and the standard check-out time is 11 AM. Per DTI Fair Trade Permit No. R4A-CVT 100048 Series of 2026

See more
Not refundable

Breakfast Included

₱11,000
Reserve"
34,Deluxe Mountain,29.0,8500,Only 3 left,2,2026-09-19,2026-09-20,Weekend,1,1,2,0,PHP,Total for one night,Taxes included,https://www.simplebooking.it/ibe2/hotel/6757?lang=EN&cur=PHP&guests=A%2CA&in=2026-09-19&out=2026-09-20,2026-09-02T18:31:55,Selenium browser extraction,Best Available Rate,13100,True,Free cancellation or modification until 7 days before arrival,,7,True,"Reservation guarantee required through credit card, cash payment, or bank deposit",One room night,2:00 PM,11:00 AM,Children 12 years and below may share existing bedding. Children 0 to 5 receive complimentary breakfast. Children 6 to 12 receive 50 percent off the buffet breakfast rate.,,"Best Available Rate

INCLUSIONS: Superior to one-bedroom suites: • Overnight stay for two adults and two children aged 12 years and below • Buffet breakfast for two adults and two children aged 5 years and below • Use of hotel facilities (gym, game room, kids’ club and swimming pool), Wi-Fi access and one parking slot Two-bedrooms suites: • Overnight stay for four adults and two children aged 12 years and below • Buffet breakfast for four adults and two children aged 5 years and below • Use of hotel facilities (gym, game room, kids’ club and swimming pool), Wi-Fi access and one parking slot Presidential Villa: • Overnight stay for six adults and six children aged 12 years and below • Buffet breakfast for six adults and six children aged 5 years and below • Use of hotel facilities (gym, game room, kids’ club and swimming pool), Wi-Fi access and one parking slot TERMS AND CONDITIONS: • Rates are inclusive of applicable taxes. • Rooms are subject to availability. Prior reservation is required. • Standard extra person charges apply. The maximum capacity of each room must be observed. • A guarantee is needed to confirm the reservation, in the form of a credit card, cash payment, or bank deposit. The credit card provided will be used for pre-authorization purposes to guarantee the booking. In case another credit card is used to settle or will opt to pay in cash, reversal of the pre-authorized amount will take place within five to seven banking days. • Booking modifications or cancellations without charges will be permitted up to seven (7) days before the scheduled arrival date. Any changes to the reservation are subject to availability and rate differences. Failure to arrive or provide a late cancellation notice will result in a penalty fee equal to the cost of one (1) room night. Children Policy: • Children 12 years and below can stay and share existing bedding/s in the room. • 0 to 5 years old are entitled to complimentary breakfast; 6 to 12 Years old will be charged 50% off the buffet breakfast rate. Check-in/Check-out Time: • Hotel's standard check-in time is 2 PM and the standard check-out time is 11 AM.

See more

Breakfast Included

₱13,100
Reserve"
35,Ridge,37.0,9500,,2,2026-09-19,2026-09-20,Weekend,1,1,2,0,PHP,Total for one night,Taxes included,https://www.simplebooking.it/ibe2/hotel/6757?lang=EN&cur=PHP&guests=A%2CA&in=2026-09-19&out=2026-09-20,2026-09-02T18:31:55,Selenium browser extraction,"Rain, Rain Getaway!",9500,True,Nonrefundable,,0,False,Full prepayment required,Full prepayment forfeited,2:00 PM,11:00 AM,Children 12 years and below may share existing bedding. Children 0 to 5 receive complimentary breakfast. Children 6 to 12 receive 50 percent off the buffet breakfast rate.,,"Rain, Rain Getaway!

Escape the rain with a cozy stay, delightful perks, and timeless Tagaytay views. INCLUSIONS: - Overnight stay for two adults and two children aged 12 years and below. - Buffet breakfast for two adults and two children aged 5 years and below. - Php1,000.00 worth of Dining Credit - Brickseum Entrance Ticket for 2 persons. - 10% discount on all Kultura Butik and Malls. - 15% discount at Rain, the Spa - Use of hotel facilities (gym, game room, kids’ club and swimming pool), Wi-Fi access and one parking slot. TERMS & CONDITIONS: - Room rates are inclusive of all applicable taxes. - The promotion is valid for Saturday stays only during the promo period. - The dining credit is valid only during the guest's stay and must be consumed within the booked stay dates. Any unused dining credit shall be forfeited and is non-transferable, non-refundable, non-convertible to cash, and not valid for future use. - Full payment is required upon booking. - Reservation is non-refundable, non-cancellable, and non-amendable once confirmed. - Offer cannot be combined with other promotions, discounts, or privileges unless otherwise stated. - Not applicable for holidays, long weekends and hotel’s peak dates. - Children below 5 years old enjoy a complimentary buffet breakfast, while children 6 to 12 years old enjoy a 50% discount from the prevailing buffet rate. - Additional charges may apply for extra persons beyond the stated inclusions, payable directly to the hotel. DTI Fair Trade Permit No. R4A-CVT 100101 Series of 2026

See more
Not refundable

Breakfast Included

₱9,500
Reserve"
36,Ridge,37.0,9500,,2,2026-09-19,2026-09-20,Weekend,1,1,2,0,PHP,Total for one night,Taxes included,https://www.simplebooking.it/ibe2/hotel/6757?lang=EN&cur=PHP&guests=A%2CA&in=2026-09-19&out=2026-09-20,2026-09-02T18:31:55,Selenium browser extraction,Weekend Feast Escape,12000,True,Nonrefundable,,0,False,Full prepayment required,Full prepayment forfeited,2:00 PM,11:00 AM,Children 12 years and below may share existing bedding. Children 0 to 5 receive complimentary breakfast. Children 6 to 12 receive 50 percent off the buffet breakfast rate.,,"Weekend Feast Escape

A relaxing overnight stay, a hearty breakfast, and a delicious lunch or dinner buffet at Veranda - best way to spend the weekend at Tagaytay! Inclusions: Superior to one-bedroom suites: • Overnight stay for two adults and two children aged 12 years and below • Buffet breakfast for two adults and two children aged 5 years and below • Lunch or dinner buffet for two adults and two children aged 5 years and below • 15% discount on Rain, The Spa services • Use of hotel facilities (gym, game room, kids’ club, and swimming pool), Wi-Fi access, and one parking slot Two-bedroom suites: • Overnight stay for four adults and two children aged 12 years and below • Buffet breakfast for four adults and two children aged 5 years and below • Lunch or dinner buffet for four adults and two children aged 5 years and below • 15% discount on Rain, The Spa services • Use of hotel facilities (gym, game room, kids’ club, and swimming pool), Wi-Fi access, and one parking slot TERMS AND CONDITIONS: • Booking and stay period valid from 15 February - 20 December 2026, Saturdays only. • Rates are inclusive of all applicable taxes. • Rooms are subject to availability, and prior reservation is required. Blackout dates apply. • Standard extra person charges apply. The maximum capacity of each room must be observed. • Lunch or dinner buffet must be consumed during the stay dates; any unconsumed food and beverage inclusions will be forfeited and cannot be accumulated for any other day or the next stay. • Booking confirmation must be presented to avail of the Kultura discount. The discount applies only to regular-priced items. It is valid only during the exact duration of the stay at Taal Vista Hotel. Not applicable to online transactions or department stores. Standard exclusions apply: food, beverages, cigars, Angeli Glass, and personal care products. • Full pre-payment is required and is non-cancellable and non-refundable upon booking. Modifications or cancellations to the reservation are not allowed. In the case of a no-show, the full pre-payment will be forfeited. • The offer cannot be exchanged for other items or discounts and cannot be used in conjunction with other promotional offers by the property. Senior Citizens and PWDs may either avail of this promotion or the standard discount from the regular rate under Republic Act No. 7432, 7277, and R.A. 9994. Children Policy: • Children 12 years and below can stay and share existing bedding/s in the room. • 0 to 5 years old are entitled to complimentary breakfast; 6 to 12 Years old will be charged 50% off the buffet breakfast rate. Check-in/Check-out Time: • Hotel's standard check-in time is 2 PM and the standard check-out time is 11 AM. Per DTI Fair Trade Permit No. R4A-CVT 100048 Series of 2026

See more
Not refundable

Breakfast Included

₱12,000
Reserve"
37,Ridge,37.0,9500,,2,2026-09-19,2026-09-20,Weekend,1,1,2,0,PHP,Total for one night,Taxes included,https://www.simplebooking.it/ibe2/hotel/6757?lang=EN&cur=PHP&guests=A%2CA&in=2026-09-19&out=2026-09-20,2026-09-02T18:31:55,Selenium browser extraction,Best Available Rate,18700,True,Free cancellation or modification until 7 days before arrival,,7,True,"Reservation guarantee required through credit card, cash payment, or bank deposit",One room night,2:00 PM,11:00 AM,Children 12 years and below may share existing bedding. Children 0 to 5 receive complimentary breakfast. Children 6 to 12 receive 50 percent off the buffet breakfast rate.,,"Best Available Rate

INCLUSIONS: Superior to one-bedroom suites: • Overnight stay for two adults and two children aged 12 years and below • Buffet breakfast for two adults and two children aged 5 years and below • Use of hotel facilities (gym, game room, kids’ club and swimming pool), Wi-Fi access and one parking slot Two-bedrooms suites: • Overnight stay for four adults and two children aged 12 years and below • Buffet breakfast for four adults and two children aged 5 years and below • Use of hotel facilities (gym, game room, kids’ club and swimming pool), Wi-Fi access and one parking slot Presidential Villa: • Overnight stay for six adults and six children aged 12 years and below • Buffet breakfast for six adults and six children aged 5 years and below • Use of hotel facilities (gym, game room, kids’ club and swimming pool), Wi-Fi access and one parking slot TERMS AND CONDITIONS: • Rates are inclusive of applicable taxes. • Rooms are subject to availability. Prior reservation is required. • Standard extra person charges apply. The maximum capacity of each room must be observed. • A guarantee is needed to confirm the reservation, in the form of a credit card, cash payment, or bank deposit. The credit card provided will be used for pre-authorization purposes to guarantee the booking. In case another credit card is used to settle or will opt to pay in cash, reversal of the pre-authorized amount will take place within five to seven banking days. • Booking modifications or cancellations without charges will be permitted up to seven (7) days before the scheduled arrival date. Any changes to the reservation are subject to availability and rate differences. Failure to arrive or provide a late cancellation notice will result in a penalty fee equal to the cost of one (1) room night. Children Policy: • Children 12 years and below can stay and share existing bedding/s in the room. • 0 to 5 years old are entitled to complimentary breakfast; 6 to 12 Years old will be charged 50% off the buffet breakfast rate. Check-in/Check-out Time: • Hotel's standard check-in time is 2 PM and the standard check-out time is 11 AM.

See more

Breakfast Included

₱18,700
Reserve"
38,Premier Queen,38.0,11000,,2,2026-09-19,2026-09-20,Weekend,1,1,2,0,PHP,Total for one night,Taxes included,https://www.simplebooking.it/ibe2/hotel/6757?lang=EN&cur=PHP&guests=A%2CA&in=2026-09-19&out=2026-09-20,2026-09-02T18:31:55,Selenium browser extraction,"Rain, Rain Getaway!",11000,True,Nonrefundable,,0,False,Full prepayment required,Full prepayment forfeited,2:00 PM,11:00 AM,Children 12 years and below may share existing bedding. Children 0 to 5 receive complimentary breakfast. Children 6 to 12 receive 50 percent off the buffet breakfast rate.,,"Rain, Rain Getaway!

Escape the rain with a cozy stay, delightful perks, and timeless Tagaytay views. INCLUSIONS: - Overnight stay for two adults and two children aged 12 years and below. - Buffet breakfast for two adults and two children aged 5 years and below. - Php1,000.00 worth of Dining Credit - Brickseum Entrance Ticket for 2 persons. - 10% discount on all Kultura Butik and Malls. - 15% discount at Rain, the Spa - Use of hotel facilities (gym, game room, kids’ club and swimming pool), Wi-Fi access and one parking slot. TERMS & CONDITIONS: - Room rates are inclusive of all applicable taxes. - The promotion is valid for Saturday stays only during the promo period. - The dining credit is valid only during the guest's stay and must be consumed within the booked stay dates. Any unused dining credit shall be forfeited and is non-transferable, non-refundable, non-convertible to cash, and not valid for future use. - Full payment is required upon booking. - Reservation is non-refundable, non-cancellable, and non-amendable once confirmed. - Offer cannot be combined with other promotions, discounts, or privileges unless otherwise stated. - Not applicable for holidays, long weekends and hotel’s peak dates. - Children below 5 years old enjoy a complimentary buffet breakfast, while children 6 to 12 years old enjoy a 50% discount from the prevailing buffet rate. - Additional charges may apply for extra persons beyond the stated inclusions, payable directly to the hotel. DTI Fair Trade Permit No. R4A-CVT 100101 Series of 2026

See more
Not refundable

Breakfast Included

₱11,000
Reserve"
39,Premier Queen,38.0,11000,,2,2026-09-19,2026-09-20,Weekend,1,1,2,0,PHP,Total for one night,Taxes included,https://www.simplebooking.it/ibe2/hotel/6757?lang=EN&cur=PHP&guests=A%2CA&in=2026-09-19&out=2026-09-20,2026-09-02T18:31:55,Selenium browser extraction,Weekend Feast Escape,15000,True,Nonrefundable,,0,False,Full prepayment required,Full prepayment forfeited,2:00 PM,11:00 AM,Children 12 years and below may share existing bedding. Children 0 to 5 receive complimentary breakfast. Children 6 to 12 receive 50 percent off the buffet breakfast rate.,,"Weekend Feast Escape

A relaxing overnight stay, a hearty breakfast, and a delicious lunch or dinner buffet at Veranda - best way to spend the weekend at Tagaytay! Inclusions: Superior to one-bedroom suites: • Overnight stay for two adults and two children aged 12 years and below • Buffet breakfast for two adults and two children aged 5 years and below • Lunch or dinner buffet for two adults and two children aged 5 years and below • 15% discount on Rain, The Spa services • Use of hotel facilities (gym, game room, kids’ club, and swimming pool), Wi-Fi access, and one parking slot Two-bedroom suites: • Overnight stay for four adults and two children aged 12 years and below • Buffet breakfast for four adults and two children aged 5 years and below • Lunch or dinner buffet for four adults and two children aged 5 years and below • 15% discount on Rain, The Spa services • Use of hotel facilities (gym, game room, kids’ club, and swimming pool), Wi-Fi access, and one parking slot TERMS AND CONDITIONS: • Booking and stay period valid from 15 February - 20 December 2026, Saturdays only. • Rates are inclusive of all applicable taxes. • Rooms are subject to availability, and prior reservation is required. Blackout dates apply. • Standard extra person charges apply. The maximum capacity of each room must be observed. • Lunch or dinner buffet must be consumed during the stay dates; any unconsumed food and beverage inclusions will be forfeited and cannot be accumulated for any other day or the next stay. • Booking confirmation must be presented to avail of the Kultura discount. The discount applies only to regular-priced items. It is valid only during the exact duration of the stay at Taal Vista Hotel. Not applicable to online transactions or department stores. Standard exclusions apply: food, beverages, cigars, Angeli Glass, and personal care products. • Full pre-payment is required and is non-cancellable and non-refundable upon booking. Modifications or cancellations to the reservation are not allowed. In the case of a no-show, the full pre-payment will be forfeited. • The offer cannot be exchanged for other items or discounts and cannot be used in conjunction with other promotional offers by the property. Senior Citizens and PWDs may either avail of this promotion or the standard discount from the regular rate under Republic Act No. 7432, 7277, and R.A. 9994. Children Policy: • Children 12 years and below can stay and share existing bedding/s in the room. • 0 to 5 years old are entitled to complimentary breakfast; 6 to 12 Years old will be charged 50% off the buffet breakfast rate. Check-in/Check-out Time: • Hotel's standard check-in time is 2 PM and the standard check-out time is 11 AM. Per DTI Fair Trade Permit No. R4A-CVT 100048 Series of 2026

See more
Not refundable

Breakfast Included

₱15,000
Reserve"
40,Premier Queen,38.0,11000,,2,2026-09-19,2026-09-20,Weekend,1,1,2,0,PHP,Total for one night,Taxes included,https://www.simplebooking.it/ibe2/hotel/6757?lang=EN&cur=PHP&guests=A%2CA&in=2026-09-19&out=2026-09-20,2026-09-02T18:31:55,Selenium browser extraction,Best Available Rate,21100,True,Free cancellation or modification until 7 days before arrival,,7,True,"Reservation guarantee required through credit card, cash payment, or bank deposit",One room night,2:00 PM,11:00 AM,Children 12 years and below may share existing bedding. Children 0 to 5 receive complimentary breakfast. Children 6 to 12 receive 50 percent off the buffet breakfast rate.,,"Best Available Rate

INCLUSIONS: Superior to one-bedroom suites: • Overnight stay for two adults and two children aged 12 years and below • Buffet breakfast for two adults and two children aged 5 years and below • Use of hotel facilities (gym, game room, kids’ club and swimming pool), Wi-Fi access and one parking slot Two-bedrooms suites: • Overnight stay for four adults and two children aged 12 years and below • Buffet breakfast for four adults and two children aged 5 years and below • Use of hotel facilities (gym, game room, kids’ club and swimming pool), Wi-Fi access and one parking slot Presidential Villa: • Overnight stay for six adults and six children aged 12 years and below • Buffet breakfast for six adults and six children aged 5 years and below • Use of hotel facilities (gym, game room, kids’ club and swimming pool), Wi-Fi access and one parking slot TERMS AND CONDITIONS: • Rates are inclusive of applicable taxes. • Rooms are subject to availability. Prior reservation is required. • Standard extra person charges apply. The maximum capacity of each room must be observed. • A guarantee is needed to confirm the reservation, in the form of a credit card, cash payment, or bank deposit. The credit card provided will be used for pre-authorization purposes to guarantee the booking. In case another credit card is used to settle or will opt to pay in cash, reversal of the pre-authorized amount will take place within five to seven banking days. • Booking modifications or cancellations without charges will be permitted up to seven (7) days before the scheduled arrival date. Any changes to the reservation are subject to availability and rate differences. Failure to arrive or provide a late cancellation notice will result in a penalty fee equal to the cost of one (1) room night. Children Policy: • Children 12 years and below can stay and share existing bedding/s in the room. • 0 to 5 years old are entitled to complimentary breakfast; 6 to 12 Years old will be charged 50% off the buffet breakfast rate. Check-in/Check-out Time: • Hotel's standard check-in time is 2 PM and the standard check-out time is 11 AM.

See more

Breakfast Included

₱21,100
Reserve"
